2.218563888389169588e+05,9.999999939225290291e-09,1.245239448547363281e+01,9.999999939225290291e-09,1.354266032649320550e-08,9.999999939225290291e-09,9.999999939225290291e-09,9.640451812744140625e+01,-4.636777877807617188e+00
2.218563928389169450e+05,-9.999999939225290291e-09,2.750776529312133789e+00,-9.999999939225290291e-09,-4.678788911860465305e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,9.874358367919921875e+01,-1.185189342498779297e+01
2.218563968389169313e+05,9.999999939225290291e-09,9.488363265991210938e+00,9.999999939225290291e-09,1.412622285812403788e-08,9.999999939225290291e-09,9.999999939225290291e-09,1.035053100585937500e+02,-1.264655208587646484e+01
2.218564008389169176e+05,-9.999999939225290291e-09,1.326122522354125977e+00,-9.999999939225290291e-09,-6.840101374194773598e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,9.773341369628906250e+01,-1.634924507141113281e+01
2.218564048389169038e+05,9.999999939225290291e-09,-4.216343760490417480e-01,9.999999939225290291e-09,4.793754726506449515e-09,9.999999939225290291e-09,9.999999939225290291e-09,8.857533264160156250e+01,-1.850437927246093750e+01
2.218564088389168901e+05,-9.999999939225290291e-09,-7.448639392852783203e+00,-9.999999939225290291e-09,-1.464757382052539469e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,7.133033752441406250e+01,-2.569306755065917969e+01
2.218564128389168764e+05,9.999999939225290291e-09,-1.355289840698242188e+01,9.999999939225290291e-09,6.457339551957375079e-09,9.999999939225290291e-09,9.999999939225290291e-09,5.413613891601562500e+01,-2.759694099426269531e+01
2.218564358703340113e+05,-9.999999939225290291e-09,1.162512874603271484e+01,-9.999999939225290291e-09,-6.773164251683283510e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,-6.355667877197265625e+01,1.353158473968505859e+01
2.218564398703339975e+05,9.999999939225290291e-09,4.197046756744384766e+00,9.999999939225290291e-09,7.491212095089849754e-09,9.999999939225290291e-09,9.999999939225290291e-09,-8.718077087402343750e+01,1.111518001556396484e+01
2.218564438703339838e+05,-9.999999939225290291e-09,4.482216358184814453e+00,-9.999999939225290291e-09,-1.388835357829520945e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.051764907836914062e+02,1.068040943145751953e+01
2.218564478703339701e+05,9.999999939225290291e-09,7.476115226745605469e+00,9.999999939225290291e-09,4.129515840389785808e-09,9.999999939225290291e-09,9.999999939225290291e-09,-1.143008804321289062e+02,1.453808116912841797e+01
2.218564518703339563e+05,-9.999999939225290291e-09,8.614940643310546875e+00,-9.999999939225290291e-09,-1.809763361393379455e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.201967010498046875e+02,2.020181655883789062e+01
2.218564558703339426e+05,9.999999939225290291e-09,1.967737770080566406e+01,9.999999939225290291e-09,5.740461439529553900e-09,9.999999939225290291e-09,9.999999939225290291e-09,-1.161373214721679688e+02,2.490501213073730469e+01
2.218564598703339288e+05,-9.999999939225290291e-09,1.815332031250000000e+01,-9.999999939225290291e-09,-1.140625194295807887e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.097323989868164062e+02,2.789935684204101562e+01
2.218564638703339151e+05,9.999999939225290291e-09,1.572371101379394531e+01,9.999999939225290291e-09,9.585488847108081245e-09,9.999999939225290291e-09,9.999999939225290291e-09,-1.100650024414062500e+02,2.286326408386230469e+01
2.218564678703339014e+05,-9.999999939225290291e-09,1.083928394317626953e+01,-9.999999939225290291e-09,-1.322683562676729707e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.078650131225585938e+02,1.708093452453613281e+01
2.218564718703338876e+05,9.999999939225290291e-09,1.225507450103759766e+01,9.999999939225290291e-09,1.250878867153915053e-08,9.999999939225290291e-09,9.999999939225290291e-09,-9.469812774658203125e+01,2.115258598327636719e+01
2.218564517769170052e+05,-9.999999939225290291e-09,8.614940643310546875e+00,-9.999999939225290291e-09,-4.129515840389785808e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.201967010498046875e+02,2.020181655883789062e+01
2.218564557769169915e+05,9.999999939225290291e-09,1.967737770080566406e+01,9.999999939225290291e-09,1.809763361393379455e-08,9.999999939225290291e-09,9.999999939225290291e-09,-1.161373214721679688e+02,2.490501213073730469e+01
2.218564597769169777e+05,-9.999999939225290291e-09,1.815332031250000000e+01,-9.999999939225290291e-09,-5.740461439529553900e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.097323989868164062e+02,2.789935684204101562e+01
2.218564637769169640e+05,9.999999939225290291e-09,1.572371101379394531e+01,9.999999939225290291e-09,1.140625194295807887e-08,9.999999939225290291e-09,9.999999939225290291e-09,-1.100650024414062500e+02,2.286326408386230469e+01
2.218564677769169502e+05,-9.999999939225290291e-09,1.083928394317626953e+01,-9.999999939225290291e-09,-9.585488847108081245e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,-1.078650131225585938e+02,1.708093452453613281e+01
2.218564717769169365e+05,9.999999939225290291e-09,1.225507450103759766e+01,9.999999939225290291e-09,1.322683562676729707e-08,9.999999939225290291e-09,9.999999939225290291e-09,-9.469812774658203125e+01,2.115258598327636719e+01
2.218564757769169228e+05,-9.999999939225290291e-09,1.985892868041992188e+01,-9.999999939225290291e-09,-1.250878867153915053e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-7.600910186767578125e+01,2.512815093994140625e+01
2.218564797769169090e+05,9.999999939225290291e-09,1.744060707092285156e+01,9.999999939225290291e-09,6.111646744244580987e-09,9.999999939225290291e-09,9.999999939225290291e-09,-5.818049240112304688e+01,2.770297241210937500e+01
2.218564837769168953e+05,-9.999999939225290291e-09,2.182359695434570312e+01,-9.999999939225290291e-09,-1.587048359397158492e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,-4.005823516845703125e+01,2.886330413818359375e+01
2.218564877769168816e+05,9.999999939225290291e-09,2.563140296936035156e+01,9.999999939225290291e-09,1.902365820427576182e-09,9.999999939225290291e-09,9.999999939225290291e-09,-1.706912803649902344e+01,3.155430412292480469e+01
2.218564986140420078e+05,-9.999999939225290291e-09,2.392247772216796875e+01,-9.999999939225290291e-09,-6.773164251683283510e-09,-9.999999939225290291e-09,-9.999999939225290291e-09,1.125628566741943359e+01,3.126300239562988281e+01
2.218565026140419941e+05,9.999999939225290291e-09,1.895860862731933594e+01,9.999999939225290291e-09,7.491212095089849754e-09,9.999999939225290291e-09,9.999999939225290291e-09,1.944191169738769531e+01,3.145169067382812500e+01
2.218565066140419804e+05,-9.999999939225290291e-09,2.203179550170898438e+01,-9.999999939225290291e-09,-1.388835357829520945e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,2.813267898559570312e+01,3.419302368164062500e+01
2.218565106140419666e+05,9.999999939225290291e-09,9.728226661682128906e+00,9.999999939225290291e-09,4.129515840389785808e-09,9.999999939225290291e-09,9.999999939225290291e-09,1.948040771484375000e+01,2.151303100585937500e+01
2.218565146140419529e+05,-9.999999939225290291e-09,-1.841992735862731934e+00,-9.999999939225290291e-09,-1.809763361393379455e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,1.472520828247070312e+01,1.695101547241210938e+01
2.218565186140419391e+05,9.999999939225290291e-09,6.473225593566894531e+00,9.999999939225290291e-09,5.740461439529553900e-09,9.999999939225290291e-09,9.999999939225290291e-09,1.914890861511230469e+01,2.028659439086914062e+01
2.218565226140419254e+05,-9.999999939225290291e-09,-2.828720092773437500e+00,-9.999999939225290291e-09,-1.140625194295807887e-08,-9.999999939225290291e-09,-9.999999939225290291e-09,1.410645771026611328e+01,1.552520656585693359e+01
