-8.167168617248535156e+00,-4.553670406341552734e+00,-4.838647079467773438e+01,-2.375678253173828125e+01,2.447989702224731445e+00,2.945480537414550781e+01,1.314449501037597656e+01,1.999999987845058058e-08
-3.673804092407226562e+01,-3.978326797485351562e+01,1.951194763183593750e+02,7.238693237304687500e+01,3.969351196289062500e+01,1.125569915771484375e+02,-1.247879409790039062e+01,-1.999999987845058058e-08
-1.530705261230468750e+01,-2.238444709777832031e+01,1.889885253906250000e+02,7.270423126220703125e+01,1.878463172912597656e+01,4.931344604492187500e+01,-2.448144340515136719e+01,1.999999987845058058e-08
2.411249160766601562e+01,2.068503570556640625e+01,-7.695065307617187500e+01,-2.837234115600585938e+01,-4.021007537841796875e+01,-8.482994842529296875e+01,-8.735321998596191406e+00,-1.999999987845058058e-08
2.280710220336914062e+01,2.736666679382324219e+01,-2.464447937011718750e+02,-9.357323455810546875e+01,-5.952276611328125000e+01,-1.097844772338867188e+02,1.224308490753173828e+01,1.999999987845058058e-08
-2.062329101562500000e+01,-1.406679821014404297e+01,-8.610983276367187500e+01,-3.169566726684570312e+01,-1.116754722595214844e+01,9.723926544189453125e+00,9.049254417419433594e+00,-1.999999987845058058e-08
-4.620326614379882812e+01,-4.771590423583984375e+01,1.847561340332031250e+02,7.386145019531250000e+01,4.146723556518554688e+01,1.107910537719726562e+02,-1.434743309020996094e+01,1.999999987845058058e-08
4.280580139160156250e+01,3.006760597229003906e+01,-2.519760131835937500e+02,-9.610047912597656250e+01,-5.252843093872070312e+01,-1.042201461791992188e+02,1.611438560485839844e+01,-1.999999987845058058e-08
7.880132198333740234e+00,-6.112800598144531250e+00,-9.439505767822265625e+01,-3.833800888061523438e+01,-6.876693725585937500e+00,1.205956172943115234e+01,1.695767211914062500e+01,1.999999987845058058e-08
-1.292629241943359375e+01,-2.992822837829589844e+01,1.634183502197265625e+02,5.972160720825195312e+01,4.306969833374023438e+01,1.055581665039062500e+02,-1.692089915275573730e+00,-1.999999987845058058e-08
