3.368612051010131836e+00,-3.357211589813232422e+00,8.804851531982421875e+00,9.564417839050292969e+00,-8.157225608825683594e+00,1.226523494720458984e+01,6.963565349578857422e+00,-1.999999987845058058e-08
4.609370708465576172e+00,-1.753692388534545898e+00,1.535392093658447266e+01,1.240959167480468750e+01,-7.646423816680908203e+00,1.399483585357666016e+01,8.229200363159179688e+00,1.999999987845058058e-08
2.939715385437011719e+00,-5.552127584815025330e-02,1.715808868408203125e+01,1.068056774139404297e+01,-6.930311679840087891e+00,1.101067447662353516e+01,8.517967224121093750e+00,-1.999999987845058058e-08
-3.235272407531738281e+00,-1.143700242042541504e+00,1.403892421722412109e+01,7.313093662261962891e+00,-3.687133550643920898e+00,5.889463901519775391e+00,7.985862731933593750e+00,1.999999987845058058e-08
-1.022572898864746094e+01,-3.309211254119873047e+00,7.561159610748291016e+00,4.924992084503173828e+00,3.202773809432983398e+00,1.234259366989135742e+00,7.518757820129394531e+00,-1.999999987845058058e-08
-1.181295585632324219e+01,-1.224855780601501465e+00,-6.140914186835289001e-02,3.145969629287719727e+00,1.181371307373046875e+01,-1.669772744178771973e+00,7.654177188873291016e+00,1.999999987845058058e-08
-9.074907302856445312e+00,5.127285957336425781e+00,-6.420144557952880859e+00,5.282863974571228027e-01,1.782962036132812500e+01,-3.371502161026000977e+00,6.592546939849853516e+00,-1.999999987845058058e-08
-8.271552085876464844e+00,9.057477951049804688e+00,-9.639801979064941406e+00,-3.051553726196289062e+00,1.774325942993164062e+01,-5.288468837738037109e+00,2.546608924865722656e+00,1.999999987845058058e-08
-9.074907302856445312e+00,5.127285957336425781e+00,-6.420144557952880859e+00,5.282863974571228027e-01,1.782962036132812500e+01,-3.371502161026000977e+00,6.592546939849853516e+00,-1.999999987845058058e-08
-8.271552085876464844e+00,9.057477951049804688e+00,-9.639801979064941406e+00,-3.051553726196289062e+00,1.774325942993164062e+01,-5.288468837738037109e+00,2.546608924865722656e+00,1.999999987845058058e-08
-1.079126453399658203e+01,6.615442752838134766e+00,-9.462068557739257812e+00,-6.581387996673583984e+00,1.197451019287109375e+01,-8.057225227355957031e+00,-2.757061004638671875e+00,-1.999999987845058058e-08
-1.284641933441162109e+01,7.616798281669616699e-01,-7.037030696868896484e+00,-9.010858535766601562e+00,4.559263706207275391e+00,-1.103575134277343750e+01,-6.751776695251464844e+00,1.999999987845058058e-08
-9.853066444396972656e+00,-2.275946855545043945e+00,-4.409592628479003906e+00,-1.034002876281738281e+01,-6.384567618370056152e-01,-1.280255222320556641e+01,-8.928589820861816406e+00,-1.999999987845058058e-08
-6.110891327261924744e-02,1.745838999748229980e+00,-3.912758350372314453e+00,-1.103283500671386719e+01,-2.414132118225097656e+00,-1.154542350769042969e+01,-9.041260719299316406e+00,1.999999987845058058e-08
9.850385665893554688e+00,9.271677017211914062e+00,-4.543217658996582031e+00,-9.262178421020507812e+00,-1.082070827484130859e+00,-6.580682754516601562e+00,-7.892129898071289062e+00,-1.999999987845058058e-08
9.912517547607421875e+00,1.211105632781982422e+01,-3.281613588333129883e+00,-3.487163543701171875e+00,1.716267228126525879e+00,-1.517251849174499512e+00,-8.611484527587890625e+00,1.999999987845058058e-08
2.113412618637084961e+00,9.178133010864257812e+00,-1.003397107124328613e+00,2.391793251037597656e+00,3.778550386428833008e+00,-1.334348440170288086e+00,-1.148920059204101562e+01,-1.999999987845058058e-08
-9.852746725082397461e-01,6.759524822235107422e+00,-5.749733448028564453e-01,3.121657609939575195e+00,4.551820755004882812e+00,-5.335243225097656250e+00,-1.216064167022705078e+01,1.999999987845058058e-08
2.113412618637084961e+00,9.178133010864257812e+00,-1.003397107124328613e+00,2.391793251037597656e+00,3.778550386428833008e+00,-1.334348440170288086e+00,-1.148920059204101562e+01,-1.999999987845058058e-08
-9.852746725082397461e-01,6.759524822235107422e+00,-5.749733448028564453e-01,3.121657609939575195e+00,4.551820755004882812e+00,-5.335243225097656250e+00,-1.216064167022705078e+01,1.999999987845058058e-08
4.544674873352050781e+00,6.344012260437011719e+00,-1.254622817039489746e+00,-2.621295154094696045e-01,4.045661449432373047e+00,-8.379160881042480469e+00,-8.826252937316894531e+00,-1.999999987845058058e-08
9.407629013061523438e+00,2.861769199371337891e+00,-4.016046822071075439e-01,-3.004795789718627930e+00,1.677297353744506836e+00,-7.687008380889892578e+00,-4.709700107574462891e+00,1.999999987845058058e-08
6.202788352966308594e+00,-5.275746822357177734e+00,1.087946534156799316e+00,-4.373908996582031250e+00,-1.801330685615539551e+00,-4.788486480712890625e+00,-2.086854934692382812e+00,-1.999999987845058058e-08
-3.480391025543212891e+00,-1.411021327972412109e+01,8.531418442726135254e-01,-6.276344776153564453e+00,-3.729087591171264648e+00,-1.846413731575012207e+00,-4.037288129329681396e-01,1.999999987845058058e-08
-1.403384876251220703e+01,-1.963102722167968750e+01,-2.619875594973564148e-02,-7.773752212524414062e+00,-2.693721771240234375e+00,8.416634798049926758e-01,9.200448393821716309e-01,-1.999999987845058058e-08
-1.900161361694335938e+01,-1.936471939086914062e+01,4.448504745960235596e-02,-7.072997570037841797e+00,-2.762485146522521973e-01,3.869579792022705078e+00,3.092310428619384766e+00,1.999999987845058058e-08
-1.464603233337402344e+01,-1.353382396697998047e+01,1.587691903114318848e-01,-4.922955513000488281e+00,1.570978283882141113e+00,7.593494415283203125e+00,7.737429618835449219e+00,-1.999999987845058058e-08
-4.882144451141357422e+00,-7.610789299011230469e+00,-9.259092807769775391e-01,-3.192431688308715820e+00,1.547500848770141602e+00,1.049733734130859375e+01,1.228431224822998047e+01,1.999999987845058058e-08
-1.476341438293457031e+01,-1.476001930236816406e+01,-1.638352966308593750e+01,-7.730528354644775391e+00,-1.073221683502197266e+01,-5.690284252166748047e+00,-1.213049441576004028e-01,-1.999999987845058058e-08
-1.097537803649902344e+01,-1.176161670684814453e+01,-1.853245925903320312e+01,-8.174200057983398438e+00,-5.405590057373046875e+00,-6.827332019805908203e+00,1.738415002822875977e+00,1.999999987845058058e-08
2.299365043640136719e+00,-6.974626541137695312e+00,-1.648343849182128906e+01,-6.546330928802490234e+00,1.651224255561828613e+00,-5.599149703979492188e+00,2.203485012054443359e+00,-1.999999987845058058e-08
1.259669303894042969e+01,-3.650845766067504883e+00,-1.057917881011962891e+01,-2.054656744003295898e+00,5.837820053100585938e+00,-3.830609321594238281e+00,-1.539187788963317871e+00,1.999999987845058058e-08
1.368826866149902344e+01,-2.737497568130493164e+00,-5.361823081970214844e+00,2.821221828460693359e+00,4.451211452484130859e+00,-3.328332901000976562e+00,-7.689566612243652344e+00,-1.999999987845058058e-08
